"ResponseId","Response","J_WorkerId","J_Gender","J_Literacy","J_Age","Empathy","R_WorkerId","R_Gender","R_Literacy","R_Age","Treatment","ConversationId","Precision","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","X.16","X.17","X.18","X.19","X0","Round"
"82","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","just be courteous and don't get fired","A1T02KY1E9YI3I","male","profession","26-35",3,"A267GLM78AMQ75","male","native","26-35","1","3","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"83","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","just be courteous and don't get fired","A3PJ51GS2AKBO6","male","native","26-35",2,"A267GLM78AMQ75","male","native","26-35","1","3","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"84","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","just be courteous and don't get fired","A2T5DC2TXEEMBV","male","profession","18-25",3,"A267GLM78AMQ75","male","native","26-35","1","3","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"85","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","Why would anyone tell her and who else did she tell?","APEB5ERGCYP6D","male","profession","26-35",3,"A267GLM78AMQ75","male","native","26-35","1","4","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"86","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","Why would anyone tell her and who else did she tell?","AM0WOQRVW5NSI","male","native","36-45",5,"A267GLM78AMQ75","male","native","26-35","1","4","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"87","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","Why would anyone tell her and who else did she tell?","ACDX50KGPE97I","male","native","26-35",2,"A267GLM78AMQ75","male","native","26-35","1","4","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"88","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","He is a moron and doesn't deserve you.","A3PJ51GS2AKBO6","male","native","26-35",2,"A267GLM78AMQ75","male","native","26-35","1","5","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"89","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","He is a moron and doesn't deserve you.","A19CKDMMK8Z6QC","male","native","18-25",4,"A267GLM78AMQ75","male","native","26-35","1","5","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"90","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","He is a moron and doesn't deserve you.","A1T02KY1E9YI3I","male","profession","26-35",2,"A267GLM78AMQ75","male","native","26-35","1","5","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"91","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","god forgives, i don't","A1HYMGPYXU97ZN","male","native","18-25",2,"A267GLM78AMQ75","male","native","26-35","1","6","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"92","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","god forgives, i don't","A3PJ51GS2AKBO6","male","native","26-35",1,"A267GLM78AMQ75","male","native","26-35","1","6","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"93","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","god forgives, i don't","APEB5ERGCYP6D","male","profession","26-35",2,"A267GLM78AMQ75","male","native","26-35","1","6","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"94","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","I'm sorry to hear that. You definitely did not deserve to get laid off.","A3PJ51GS2AKBO6","male","native","26-35",4,"A267GLM78AMQ75","male","native","26-35","1","7","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"95","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","I'm sorry to hear that. You definitely did not deserve to get laid off.","APEB5ERGCYP6D","male","profession","26-35",2,"A267GLM78AMQ75","male","native","26-35","1","7","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"96","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","I'm sorry to hear that. You definitely did not deserve to get laid off.","A2J7GCLIVCZWH8","female","native","18-25",3,"A267GLM78AMQ75","male","native","26-35","1","7","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"97","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","Ok, we'll let me know if you want me home.","A3IHT9LDUJNP3E","male","profession","26-35",2,"A2P53AN2M8IWFP","male","native","26-35","1","1","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"98","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","Ok, we'll let me know if you want me home.","A2314OA8ZBDRTV","male","native","26-35",1,"A2P53AN2M8IWFP","male","native","26-35","1","1","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"99","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","Ok, we'll let me know if you want me home.","A1HYMGPYXU97ZN","male","native","18-25",1,"A2P53AN2M8IWFP","male","native","26-35","1","1","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"100","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","It won't happen again.","AM0WOQRVW5NSI","male","native","36-45",3,"A2P53AN2M8IWFP","male","native","26-35","0","2","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"101","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","It won't happen again.","APEB5ERGCYP6D","male","profession","26-35",3,"A2P53AN2M8IWFP","male","native","26-35","0","2","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"102","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","It won't happen again.","A1V9MN88VQ1LEB","male","profession","26-35",3,"A2P53AN2M8IWFP","male","native","26-35","0","2","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"103","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","Just ignore them.","AD2YWEL005W9Y","male","native","18-25",1,"A2P53AN2M8IWFP","male","native","26-35","1","3","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"104","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","Just ignore them.","A1HYMGPYXU97ZN","male","native","18-25",2,"A2P53AN2M8IWFP","male","native","26-35","1","3","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"105","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","Just ignore them.","A1V9MN88VQ1LEB","male","profession","26-35",3,"A2P53AN2M8IWFP","male","native","26-35","1","3","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"106","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","Why are you texting me like that?","APEB5ERGCYP6D","male","profession","26-35",3,"A267GLM78AMQ75","male","native","26-35","0","8","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"107","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","Why are you texting me like that?","A19CKDMMK8Z6QC","male","native","18-25",1,"A267GLM78AMQ75","male","native","26-35","0","8","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"108","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","Why are you texting me like that?","ACDX50KGPE97I","male","native","26-35",1,"A267GLM78AMQ75","male","native","26-35","0","8","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"109","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","Wasn't me!","AXKV2UQ5HEG29","male","native","26-35",3,"A2P53AN2M8IWFP","male","native","26-35","1","4","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"110","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","Wasn't me!","A1G1J2M41RWBAS","male","native","66-75",3,"A2P53AN2M8IWFP","male","native","26-35","1","4","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"111","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","Wasn't me!","A1T02KY1E9YI3I","male","profession","26-35",3,"A2P53AN2M8IWFP","male","native","26-35","1","4","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"112","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","We should meet and talk.","A37LZCSEEW0L0X","male","profession","26-35",2,"A2P53AN2M8IWFP","male","native","26-35","1","5","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"113","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","We should meet and talk.","A3PJ51GS2AKBO6","male","native","26-35",3,"A2P53AN2M8IWFP","male","native","26-35","1","5","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"114","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","We should meet and talk.","A2T5DC2TXEEMBV","male","profession","18-25",4,"A2P53AN2M8IWFP","male","native","26-35","1","5","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"115","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","I am just joking, no harm meant.","ACDX50KGPE97I","male","native","26-35",4,"A2P53AN2M8IWFP","male","native","26-35","1","6","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"116","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","I am just joking, no harm meant.","A1T02KY1E9YI3I","male","profession","26-35",3,"A2P53AN2M8IWFP","male","native","26-35","1","6","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"117","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","I am just joking, no harm meant.","A3PJ51GS2AKBO6","male","native","26-35",4,"A2P53AN2M8IWFP","male","native","26-35","1","6","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"118","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","I am so sorry, I am sure I will be next.","A3PJ51GS2AKBO6","male","native","26-35",3,"A2P53AN2M8IWFP","male","native","26-35","1","7","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"119","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","I am so sorry, I am sure I will be next.","A1XSX19SIQ9U4W","female","native","56-65",3,"A2P53AN2M8IWFP","male","native","26-35","1","7","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"120","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","I am so sorry, I am sure I will be next.","A1T02KY1E9YI3I","male","profession","26-35",4,"A2P53AN2M8IWFP","male","native","26-35","1","7","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"121","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","UBER OR BUS?","APEB5ERGCYP6D","male","profession","26-35",3,"A2P53AN2M8IWFP","male","native","26-35","0","8","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"122","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","UBER OR BUS?","AS7IGPU2RHT6I","female","native","26-35",1,"A2P53AN2M8IWFP","male","native","26-35","0","8","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"123","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","UBER OR BUS?","ACDX50KGPE97I","male","native","26-35",1,"A2P53AN2M8IWFP","male","native","26-35","0","8","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"124","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","Yes, what do you need?","APEB5ERGCYP6D","male","profession","26-35",2,"A2P53AN2M8IWFP","male","native","26-35","0","9","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"125","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","Yes, what do you need?","A3PJ51GS2AKBO6","male","native","26-35",2,"A2P53AN2M8IWFP","male","native","26-35","0","9","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"126","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","Yes, what do you need?","A1V9MN88VQ1LEB","male","profession","26-35",5,"A2P53AN2M8IWFP","male","native","26-35","0","9","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"127","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","Haha, it happens.","A1HYMGPYXU97ZN","male","native","18-25",3,"A2P53AN2M8IWFP","male","native","26-35","1","10","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"128","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","Haha, it happens.","A2J7GCLIVCZWH8","female","native","18-25",1,"A2P53AN2M8IWFP","male","native","26-35","1","10","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"129","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","Haha, it happens.","A1Z6F6EIUJFC6T","male","native","26-35",3,"A2P53AN2M8IWFP","male","native","26-35","1","10","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"130","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","What's up Jeremy?","A3LA5P3N3KI8U7","female","native","26-35",2,"A267GLM78AMQ75","male","native","26-35","0","9","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"131","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","What's up Jeremy?","APEB5ERGCYP6D","male","profession","26-35",3,"A267GLM78AMQ75","male","native","26-35","0","9","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"132","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","What's up Jeremy?","ACDX50KGPE97I","male","native","26-35",2,"A267GLM78AMQ75","male","native","26-35","0","9","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"133","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","do you want me to bring you clean clothes?","ACDX50KGPE97I","male","native","26-35",5,"A267GLM78AMQ75","male","native","26-35","1","10","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"134","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","do you want me to bring you clean clothes?","ATMTD87KD6UBG","male","native","46-55",4,"A267GLM78AMQ75","male","native","26-35","1","10","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"135","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","do you want me to bring you clean clothes?","AS7IGPU2RHT6I","female","native","26-35",5,"A267GLM78AMQ75","male","native","26-35","1","10","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"136","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","Relax bro or else i'm gonna eat your food :o","ACDX50KGPE97I","male","native","26-35",2,"A267GLM78AMQ75","male","native","26-35","1","11","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"137","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","Relax bro or else i'm gonna eat your food :o","A1G1J2M41RWBAS","male","native","66-75",2,"A267GLM78AMQ75","male","native","26-35","1","11","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"138","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","Relax bro or else i'm gonna eat your food :o","AS7IGPU2RHT6I","female","native","26-35",1,"A267GLM78AMQ75","male","native","26-35","1","11","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"139","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","If they are cold you can heat them up.","APEB5ERGCYP6D","male","profession","26-35",2,"A2P53AN2M8IWFP","male","native","26-35","1","11","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"140","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","If they are cold you can heat them up.","A1OSRB1Q63XXWZ","female","native","56-65",3,"A2P53AN2M8IWFP","male","native","26-35","1","11","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"141","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","If they are cold you can heat them up.","A22PVWOPGX9AG6","female","native","26-35",3,"A2P53AN2M8IWFP","male","native","26-35","1","11","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"142","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","i'm just in a funk right now, i cant really explain it","A19CKDMMK8Z6QC","male","native","18-25",3,"A267GLM78AMQ75","male","native","26-35","0","12","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"143","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","i'm just in a funk right now, i cant really explain it","A3PJ51GS2AKBO6","male","native","26-35",3,"A267GLM78AMQ75","male","native","26-35","0","12","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"144","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","i'm just in a funk right now, i cant really explain it","ASZFG2YOQA71C","male","native","18-25",3,"A267GLM78AMQ75","male","native","26-35","0","12","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"145","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","Yes I am fine, never mind I will go.","APEB5ERGCYP6D","male","profession","26-35",3,"A2P53AN2M8IWFP","male","native","26-35","1","12","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"146","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","Yes I am fine, never mind I will go.","A1HYMGPYXU97ZN","male","native","18-25",3,"A2P53AN2M8IWFP","male","native","26-35","1","12","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"147","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","Yes I am fine, never mind I will go.","AM0WOQRVW5NSI","male","native","36-45",2,"A2P53AN2M8IWFP","male","native","26-35","1","12","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"148","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","So who will be left out?","A1V9MN88VQ1LEB","male","profession","26-35",2,"A2P53AN2M8IWFP","male","native","26-35","0","13","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"149","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","So who will be left out?","ALT9B8II7LQ5S","female","native","26-35",1,"A2P53AN2M8IWFP","male","native","26-35","0","13","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"150","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","So who will be left out?","A7NZ814Q5MX2R","female","native","46-55",3,"A2P53AN2M8IWFP","male","native","26-35","0","13","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"151","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","I agree, what should we do?","A1G1J2M41RWBAS","male","native","66-75",3,"A267GLM78AMQ75","male","native","26-35","0","13","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"152","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","I agree, what should we do?","A199ECPSCLODO6","female","native","18-25",2,"A267GLM78AMQ75","male","native","26-35","0","13","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"153","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","I agree, what should we do?","APEB5ERGCYP6D","male","native","26-35",3,"A267GLM78AMQ75","male","native","26-35","0","13","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"154","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","Great, I will call then.","ASZFG2YOQA71C","male","native","18-25",4,"A2P53AN2M8IWFP","male","native","26-35","0","14","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"155","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","Great, I will call then.","AS7IGPU2RHT6I","female","native","26-35",5,"A2P53AN2M8IWFP","male","native","26-35","0","14","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"156","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","Great, I will call then.","A3PJ51GS2AKBO6","male","native","26-35",3,"A2P53AN2M8IWFP","male","native","26-35","0","14","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"157","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","Thanks (:","A19KWRLD7P57VJ","male","native","26-35",4,"A267GLM78AMQ75","male","native","26-35","0","14","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"158","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","Thanks (:","AXKV2UQ5HEG29","male","native","26-35",3,"A267GLM78AMQ75","male","native","26-35","0","14","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"159","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","Thanks (:","A1T02KY1E9YI3I","male","profession","26-35",4,"A267GLM78AMQ75","male","native","26-35","0","14","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"160","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","Good look, I know that is a pain.","APEB5ERGCYP6D","male","profession","26-35",3,"A2P53AN2M8IWFP","male","native","26-35","1","15","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"161","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","Good look, I know that is a pain.","A1V9MN88VQ1LEB","male","profession","26-35",4,"A2P53AN2M8IWFP","male","native","26-35","1","15","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"162","3X31TUMD7YIIXVNZLLD0S6X8TRAL1Y","Good look, I know that is a pain.","A19CKDMMK8Z6QC","male","native","18-25",3,"A2P53AN2M8IWFP","male","native","26-35","1","15","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"163","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","good idea, i'll help you look as well","APEB5ERGCYP6D","male","profession","26-35",3,"A267GLM78AMQ75","male","native","26-35","1","15","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"164","3WS1NTTKEZ8WQESL3R62JO9ER3J0F6","good idea, i'll help you look as well","A1OK974KXKO6FJ","male","native","36-45",4,"A267GLM78AMQ75","male","native","26-35","1","15","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
